user id,user name,team name,preferred position,preferred position most played,jersey number,total_game_time,Succ Interceptions,Succ Interceptions Per 90,Total Possession retained,Possession Retained Per 90,Possession Retention Contribution,Crucial defensive actions,Crucial defensive actions Per 90,Succ Tackles,Succ Tackles Per 90,Tackle Accuracy,Total Pressure Attempted,Total Pressure Attempted Per 90,Pressure Contribution,Succ Ground duels,Ground Duels Per 90,Ground Duel Win rate,Succ Aerial duels,Ariel Duels Per 90,Aerial Duel Win rate,Succ Short pass,Short Passes Per 90,Short Pass Accuracy,Succ Long pass,Long Passes Per 90,Long Pass Accuracy,Succ Through Ball,Through Balls Per 90,Through Ball Accuracy,Succ Crosses,Crosses Per 90,Crossing Accuracy,Total Forward Passes,Total Forward Passes Per 90,Forward Pass Accuracy,Progressive passes,Progressive passes Per 90,Total Passes completed in final third,Passes completed in final third per 90,Total Progressive Passes received in final third,Progressive Passes received in final third per 90,Total Touches in final third,Touches in final third per 90,Total Successful Toches in final third,Successful Touches in final third per 90,Chances Created,Chances Created Per 90,Chance creation contribution,Total Assists,Total Assists Per 90,Total dribbles completed,Dribbles Completed Per 90,Total close shots on target,Total close shots on target Per 90,Close shot accuracy,Total Long Shot on target,Total Long Shot on target Per 90,Long Shot Accuracy,Total Headed shots on target,Total Headed shots on target Per 90,Attempts On Target Per 90,Headed shot accuracy,Goals from Close shot,Goals from Close shot Per 90,Goals from long shot,Goals from long shot Per 90,Maximum Sense Score,Minimum Sense Score,Average Sense Score,Maximum PP Score,Minimum PP Score,Absolute Score,Preferred Position Score,Overall Preferred Position Score,Total Saves,Goal Conceded,Goalkick Accuracy,Goalkeeper Throws Completed,Handling,Punches,Clearances,Successful Ball Carry Per 90,Ball Carry Accuracy,Goals from headed shot,Goals from headed shot Per 90
10759,Muthu Raj T,HAL FC,['GOALKEEPER'],GOALKEEPER,['31'],276,2,0.652173913,2,0.652173913,1.015228426,2,0.652173913,0,0,0,0,0,0,0,0,0,0,0,0,15,4.891304348,100,0,0,0,8,2.608695652,20.51282051,0,0,0,15,4.891304348,32.60869565,10,3.260869565,0,0,0,0,4,1.304347826,1,0.326086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13,4.94,7.046666667,9.13,4.94,19.46,7.046666667,7.05,36,4,64.70588235,23,30,6,1,0.326086957,100,0,0
10760,J Ahino J Ahine,HAL FC,"['LEFT WING BACK', 'ATTACKING MIDFIELDER', 'LEFT SIDE BACK']",LEFT SIDE BACK,['9'],653,29,3.996937213,52,7.166921899,9.523809524,8,1.102603369,22,3.032159265,81.48148148,3,0.413476263,7.317073171,2,0.275650842,33.33333333,14,1.929555896,63.63636364,131,18.05513017,82.91139241,0,0,0,12,1.653905054,38.70967742,5,0.689127106,38.46153846,67,9.234303216,59.82142857,23,3.169984686,115,15.84992343,2,0.275650842,128,17.64165391,81,11.16385911,3,0.413476263,4.166666667,0,0,2,0.275650842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.69,4.53,6.9075,9.12,3.56,30.39,5.06625,4.6,0,0,0,0,0,0,47,2.48085758,100,0,0
10734,Harsh Bhardwaj,Real Chikkamangaluru FC,"['CENTRAL MIDFIELDER', 'LEFT WINGER', 'LEFT SIDE BACK', 'STRIKER', 'RIGHT WINGER', 'RIGHT SIDE BACK', 'CENTER BACK']",RIGHT SIDE BACK,['27'],624,38,5.480769231,51,7.355769231,10.07905138,16,2.307692308,13,1.875,54.16666667,0,0,0,5,0.721153846,50,5,0.721153846,41.66666667,171,24.66346154,78.44036697,0,0,0,18,2.596153846,69.23076923,3,0.432692308,25,87,12.54807692,64.44444444,27,3.894230769,255,36.77884615,12,1.730769231,185,26.68269231,131,18.89423077,6,0.865384615,8,0,0,5,0.721153846,0,0,0,0,0,0,1,0.144230769,0.144230769,50,0,0,0,0,45,6.4,12.075,39,0,29.56,7.635,5.48,0,0,0,0,0,0,12,6.201923077,100,0,0
10763,Shravan  Shetty,Sporting Club Bengaluru,"['LEFT WINGER', 'RIGHT SIDE BACK', 'RIGHT WING BACK', 'LEFT SIDE BACK']",RIGHT SIDE BACK,['21'],1009,69,6.154608523,91,8.116947473,12.2972973,24,2.140733399,22,1.962338949,61.11111111,0,0,0,2,0.17839445,33.33333333,5,0.445986125,29.41176471,323,28.81070367,86.13333333,3,0.267591675,50,37,3.300297324,64.9122807,5,0.445986125,16.12903226,156,13.9147671,70.27027027,57,5.084241824,445,39.69276511,39,3.478691774,351,31.30822597,253,22.56689792,15,1.337958375,9.433962264,3,0.267591675,11,0.981169475,4,0.3567889,57.14285714,0,0,0,0,0,0.3567889,0,1,0.089197225,0,0,16.58,5.11,9.950833333,8.02,2.38,57.95,5.634166667,5.38,0,0,0,0,0,0,40,3.389494549,100,0,0
10761,Kunal Chetri,ASC & Center FC,"['CENTRAL MIDFIELDER', 'ATTACKING MIDFIELDER', 'RIGHT WING BACK', 'RIGHT SIDE BACK', 'LEFT SIDE BACK']",RIGHT SIDE BACK,"['28', '32']",403,15,3.349875931,22,4.913151365,7.1197411,4,0.893300248,7,1.563275434,70,0,0,0,2,0.446650124,25,0,0,0,79,17.6426799,83.15789474,1,0.223325062,100,16,3.573200993,61.53846154,4,0.893300248,33.33333333,51,11.38957816,63.75,26,5.806451613,100,22.3325062,8,1.786600496,110,24.56575682,75,16.74937965,2,0.446650124,4.347826087,0,0,4,0.893300248,0,0,0,2,0.446650124,100,0,0,0.446650124,0,0,0,0,0,11.5,5.26,6.658333333,5.4,2.22,17.14,4.531666667,3.74,0,0,0,0,0,0,15,2.903225806,100,0,0
10762,Aashish Thapa,ASC & Center FC,"['CENTER FORWARD', 'LEFT WINGER']",CENTER FORWARD,['29'],91,2,1.978021978,4,3.956043956,2.010050251,0,0,2,1.978021978,66.66666667,0,0,0,0,0,0,1,0.989010989,25,13,12.85714286,72.22222222,0,0,0,1,0.989010989,50,0,0,0,4,3.956043956,40,2,1.978021978,30,29.67032967,5,4.945054945,53,52.41758242,27,26.7032967,1,0.989010989,1.960784314,0,0,3,2.967032967,2,1.978021978,100,0,0,0,0,0,1.978021978,0,1,0.989010989,0,0,11.33,0,4.9475,3.22,0,2.4,2.1875,3.88,0,0,0,0,0,0,0,0,0,0,0
10767,Shijoy Suresh,Meg & Centre FC,"['LEFT WINGER', 'LEFT FORWARD', 'LEFT SIDE BACK']",LEFT WINGER,['29'],742,43,5.215633423,62,7.520215633,8.683473389,8,0.970350404,19,2.30458221,41.30434783,0,0,0,4,0.485175202,26.66666667,6,0.727762803,25,89,10.79514825,76.06837607,1,0.121293801,100,7,0.849056604,35,4,0.485175202,26.66666667,43,5.215633423,59.72222222,14,1.698113208,175,21.22641509,18,2.18328841,258,31.29380054,153,18.55795148,7,0.849056604,5.785123967,2,0.242587601,18,2.18328841,2,0.242587601,40,2,0.242587601,28.57142857,1,0.121293801,0.606469003,20,0,0,0,0,22,2.58,7.1975,11.65,0.75,27.41,4.284166667,3.76,0,0,0,0,0,0,15,4.973045822,100,0,0
10768,Bavith K,Meg & Centre FC,['RIGHT WINGER'],RIGHT WINGER,['30'],22,2,8.181818182,3,12.27272727,7.317073171,0,0,1,4.090909091,100,0,0,0,1,4.090909091,100,0,0,0,4,16.36363636,66.66666667,0,0,0,0,0,0,0,0,0,2,8.181818182,40,2,8.181818182,0,0,1,4.090909091,17,69.54545455,8,32.72727273,0,0,0,0,0,1,4.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,5.05,5.05,2.86,2.86,0.63,2.86,2.86,1,0,0,0,1,0,0,4.090909091,100,0,0
10770,Arif Shaikh,Sporting Club Bengaluru,"['CENTER FORWARD', 'STRIKER', 'LEFT FORWARD']",CENTER FORWARD,['32'],1017,9,0.796460177,28,2.477876106,3.585147247,0,0,19,1.681415929,54.28571429,3,0.265486726,27.27272727,4,0.353982301,40,9,0.796460177,21.42857143,184,16.28318584,84.79262673,9,0.796460177,60,17,1.504424779,70.83333333,0,0,0,46,4.07079646,62.16216216,14,1.238938053,325,28.76106195,27,2.389380531,455,40.26548673,271,23.98230088,20,1.769911504,11.17318436,6,0.530973451,5,0.442477876,11,0.973451327,55,1,0.088495575,50,5,0.442477876,1.504424779,35.71428571,6,0.530973451,0,0,12,2.94,6.228461538,4.58,0.68,25.19,2.541538462,2.92,0,0,0,0,0,0,2,1.238938053,100,3,0.265486726
10771,Manoj Swamy Kannan,Sporting Club Bengaluru,"['LEFT SIDE BACK', 'CENTER BACK']",LEFT SIDE BACK,['5'],913,50,4.928806134,87,8.576122673,13.38461538,12,1.182913472,35,3.450164294,66.03773585,2,0.197152245,22.22222222,3,0.295728368,42.85714286,13,1.281489595,61.9047619,327,32.23439211,87.2,2,0.197152245,33.33333333,46,4.534501643,60.52631579,13,1.281489595,35.13513514,203,20.0109529,70,77,7.590361446,500,49.28806134,27,2.661555312,329,32.43154436,233,22.96823658,19,1.872946331,12.83783784,1,0.098576123,9,0.887185104,0,0,0,1,0.098576123,33.33333333,1,0.098576123,0.197152245,50,0,0,0,0,24.26,4.4,11.62272727,10.55,2.21,51.78,6.045454545,5.58,0,0,0,0,0,0,39,2.267250821,100,0,0
10772,Souvik Das,Sporting Club Bengaluru,"['CENTRAL MIDFIELDER', 'DEFENSIVE MIDFIELDER']",CENTRAL MIDFIELDER,['8'],691,22,2.865412446,30,3.907380608,6.012024048,6,0.781476122,8,1.041968162,61.53846154,0,0,0,1,0.13024602,20,2,0.260492041,22.22222222,225,29.30535456,87.54863813,2,0.260492041,66.66666667,52,6.772793054,74.28571429,7,0.911722142,30.43478261,105,13.67583213,70.94594595,45,5.861070912,245,31.91027496,3,0.390738061,144,18.75542692,83,10.81041968,7,0.911722142,5.46875,1,0.13024602,3,0.390738061,0,0,0,1,0.13024602,16.66666667,1,0.13024602,0.260492041,100,0,0,0,0,16.4,5.98,10.66333333,16.4,4.53,64.54,9.964444444,10,0,0,0,0,0,0,15,3.125904486,100,0,0
10773,Wahengbam Suraj,ASC & Center FC,"['LEFT WINGER', 'RIGHT FORWARD', 'CENTRAL MIDFIELDER']",LEFT WINGER,['8'],42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10.71428571,55.55555556,0,0,0,0,0,0,0,0,0,1,2.142857143,20,1,2.142857143,10,21.42857143,2,4.285714286,16,34.28571429,11,23.57142857,0,0,0,0,0,0,0,1,2.142857143,100,0,0,0,0,0,2.142857143,0,0,0,0,0,10,0,4.603333333,4,0,1.15,2.483333333,1.26,0,0,0,0,0,0,0,2.142857143,100,0,0
10776,Vincent  Chirspin,HAL FC,"['CENTRAL MIDFIELDER', 'ATTACKING MIDFIELDER']",CENTRAL MIDFIELDER,['24'],481,20,3.742203742,38,7.11018711,6.678383128,2,0.374220374,17,3.180873181,65.38461538,2,0.374220374,6.451612903,5,0.935550936,71.42857143,5,0.935550936,41.66666667,141,26.38253638,82.94117647,2,0.374220374,66.66666667,11,2.058212058,64.70588235,0,0,0,47,8.794178794,68.11594203,10,1.871101871,105,19.64656965,0,0,101,18.8981289,67,12.53638254,2,0.374220374,4.081632653,0,0,9,1.683991684,0,0,0,1,0.187110187,25,0,0,0.187110187,0,0,0,0,0,11.81,4.08,8.12125,11.32,4.08,38.53,7.96,8.05,0,0,0,0,0,0,6,4.490644491,100,0,0
10777,Lakpa Norbu,HAL FC,"['ATTACKING MIDFIELDER', 'RIGHT WINGER', 'STRIKER', 'CENTER FORWARD', 'LEFT FORWARD', 'LEFT SIDE BACK', 'CENTER BACK', 'RIGHT FORWARD']",STRIKER,['3'],959,35,3.284671533,75,7.038581856,8.389261745,2,0.187695516,35,3.284671533,60.34482759,8,0.750782065,12.30769231,2,0.187695516,14.28571429,8,0.750782065,17.77777778,155,14.5464025,74.87922705,5,0.46923879,41.66666667,11,1.032325339,68.75,1,0.093847758,20,42,3.941605839,49.41176471,17,1.595411887,255,23.93117831,32,3.003128259,497,46.64233577,283,26.55891554,5,0.46923879,4.761904762,0,0,12,1.126173097,10,0.938477581,58.82352941,10,0.938477581,40,1,0.093847758,1.97080292,20,4,0.375391032,1,0.093847758,9.16,2.45,5.300714286,7.02,0.64,29.45,2.877142857,2.37,0,0,100,0,0,0,4,4.598540146,100,0,0
10778,S Navaneeth,South United FC,"['RIGHT WINGER', 'CENTRAL MIDFIELDER', 'CENTER FORWARD', 'STRIKER']",CENTER FORWARD,['9'],167,4,2.155688623,6,3.233532934,1.526717557,1,0.538922156,2,1.077844311,66.66666667,1,0.538922156,6.25,0,0,0,1,0.538922156,7.142857143,45,24.25149701,86.53846154,0,0,0,2,1.077844311,100,0,0,0,13,7.005988024,72.22222222,2,1.077844311,70,37.7245509,5,2.694610778,80,43.11377246,53,28.56287425,3,1.616766467,4.225352113,0,0,0,0,2,1.077844311,66.66666667,0,0,0,1,0.538922156,1.616766467,50,1,0.538922156,0,0,13.06,3.53,7.684285714,13.06,0,8.63,4.981428571,4.04,0,0,0,0,0,0,1,3.233532934,100,1,0.538922156
10779,Ahamed Asrarul Hug,Meg & Centre FC,"['LEFT WINGER', 'RIGHT MIDFIELDER', 'RIGHT WINGER', 'STRIKER']",RIGHT WINGER,['11'],546,22,3.626373626,27,4.450549451,6.150341686,4,0.659340659,5,0.824175824,33.33333333,0,0,0,1,0.164835165,20,9,1.483516484,36,64,10.54945055,71.91011236,0,0,0,4,0.659340659,33.33333333,3,0.494505495,37.5,25,4.120879121,47.16981132,5,0.824175824,115,18.95604396,23,3.791208791,184,30.32967033,116,19.12087912,6,0.989010989,8.695652174,1,0.164835165,5,0.824175824,2,0.32967033,66.66666667,2,0.32967033,100,1,0.164835165,0.824175824,33.33333333,1,0.164835165,0,0,9.95,2.37,4.85,6.5,1.07,13.51,2.95375,2.48,0,0,0,0,0,0,3,2.967032967,100,0,0
10780,Dhanasekar,HAL FC,"['CENTRAL MIDFIELDER', 'ATTACKING MIDFIELDER', 'CENTER BACK']",CENTER BACK,['20'],284,13,4.11971831,17,5.387323944,5.964912281,6,1.901408451,4,1.267605634,57.14285714,0,0,0,3,0.950704225,75,1,0.316901408,33.33333333,39,12.35915493,84.7826087,0,0,0,21,6.654929577,47.72727273,0,0,0,31,9.823943662,49.20634921,20,6.338028169,45,14.26056338,0,0,41,12.99295775,13,4.11971831,1,0.316901408,3.846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,1.11,9.762,26.6,1.11,13.24,7.758,3.45,0,0,0,0,0,0,19,0.316901408,100,0,0
10781,Roshan Samrah,FC Deccan,"['CENTER FORWARD', 'STRIKER']",CENTER FORWARD,['19'],27,1,3.333333333,1,3.333333333,0.492610837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23.33333333,100,0,0,0,1,3.333333333,100,0,0,0,2,6.666666667,100,0,0,0,0,1,3.333333333,13,43.33333333,4,13.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86,5.7,7.78,3.71,0,0.26,1.855,0.43,0,0,0,0,0,0,0,3.333333333,100,0,0
10788,RVL Numawia,Young Challengers FC,['GOALKEEPER'],GOALKEEPER,['1'],725,3,0.372413793,5,0.620689655,1.059322034,4,0.496551724,2,0.248275862,66.66666667,0,0,0,0,0,0,0,0,0,50,6.206896552,92.59259259,0,0,0,73,9.062068966,40.33149171,0,0,0,104,12.91034483,48.37209302,78,9.682758621,15,1.862068966,0,0,18,2.234482759,5,0.620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.62,3.88,11.36125,24.62,3.88,82.35,11.36125,11.36,119,32,80.76923077,44,69,50,14,0,0,0,0
10789,Murali Joseph,Young Challengers FC,"['CENTRAL MIDFIELDER', 'RIGHT MIDFIELDER', 'CENTER BACK', 'ATTACKING MIDFIELDER']",CENTRAL MIDFIELDER,['7'],819,9,0.989010989,12,1.318681319,2.177858439,0,0,3,0.32967033,50,1,0.10989011,7.692307692,0,0,0,0,0,0,229,25.16483516,80.35087719,6,0.659340659,66.66666667,49,5.384615385,42.60869565,5,0.549450549,27.77777778,120,13.18681319,50.63291139,61,6.703296703,280,30.76923077,2,0.21978022,245,26.92307692,132,14.50549451,10,1.098901099,27.02702703,1,0.10989011,7,0.769230769,0,0,0,2,0.21978022,22.22222222,0,0,0.21978022,0,0,0,0,0,12.63,2.87,8.418888889,12.63,2.67,57.11,6.992222222,8.4,0,0,0,0,0,0,2,1.978021978,100,0,0
10790,Ebenezer Paul,Young Challengers FC,"['ATTACKING MIDFIELDER', 'RIGHT WINGER', 'CENTRAL MIDFIELDER']",ATTACKING MIDFIELDER,['13'],135,4,2.666666667,5,3.333333333,3.225806452,0,0,1,0.666666667,20,1,0.666666667,33.33333333,0,0,0,0,0,0,26,17.33333333,76.47058824,0,0,0,4,2.666666667,66.66666667,1,0.666666667,100,3,2,30,1,0.666666667,25,16.66666667,2,1.333333333,45,30,21,14,1,0.666666667,7.692307692,1,0.666666667,2,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44,5.16,5.8,5.6,1.42,5.68,3.51,4.29,0,0,0,0,0,0,3,2,100,0,0
10782,Abhiram MV,Bangalore United FC,"['LEFT WINGER', 'CENTRAL MIDFIELDER']",LEFT WINGER,['12'],95,8,7.578947368,10,9.473684211,8.196721311,0,0,2,1.894736842,50,0,0,0,0,0,0,0,0,0,20,18.94736842,66.66666667,0,0,0,0,0,0,0,0,0,9,8.526315789,56.25,4,3.789473684,30,28.42105263,2,1.894736842,26,24.63157895,18,17.05263158,1,0.947368421,10,1,0.947368421,2,1.894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57,6.11,6.34,3.34,2.9,3.08,3.12,3.24,0,0,0,0,0,0,1,3.789473684,100,0,0
10797,Udit G,Students Union FC,"['RIGHT WINGER', 'CENTER FORWARD', 'RIGHT WING BACK', 'LEFT FORWARD', 'CENTRAL MIDFIELDER', 'ATTACKING MIDFIELDER', 'STRIKER', 'RIGHT SIDE BACK']",STRIKER,['15'],488,9,1.659836066,15,2.766393443,3.211991435,2,0.368852459,6,1.106557377,75,1,0.18442623,6.666666667,3,0.553278689,42.85714286,1,0.18442623,50,111,20.47131148,88.8,0,0,0,4,0.737704918,80,0,0,0,19,3.504098361,73.07692308,5,0.922131148,120,22.13114754,13,2.397540984,127,23.42213115,77,14.20081967,4,0.737704918,4.301075269,1,0.18442623,2,0.368852459,2,0.368852459,66.66666667,0,0,0,0,0,0.368852459,0,2,0.368852459,0,0,12.32,1.86,6.972,11.64,0.21,12.67,3.062,1.01,0,0,0,0,0,0,2,2.028688525,100,0,0
10791,Nikhil Baniya,Young Challengers FC,"['CENTER BACK', 'RIGHT SIDE BACK', 'RIGHT WINGER', 'ATTACKING MIDFIELDER']",RIGHT SIDE BACK,"['18', '12']",693,33,4.285714286,52,6.753246753,9.576427256,15,1.948051948,19,2.467532468,61.29032258,0,0,0,0,0,0,3,0.38961039,100,111,14.41558442,80.43478261,0,0,0,10,1.298701299,34.48275862,0,0,0,54,7.012987013,55.67010309,20,2.597402597,60,7.792207792,13,1.688311688,100,12.98701299,59,7.662337662,3,0.38961039,9.375,0,0,1,0.12987013,1,0.12987013,100,0,0,0,0,0,0.12987013,0,0,0,0,0,9.98,2.48,5.575555556,5.54,1.51,22.75,3.371111111,3.84,0,0,0,0,0,0,26,0.909090909,100,0,0
10794,Sanjay Besra,Young Challengers FC,"['ATTACKING MIDFIELDER', 'RIGHT FORWARD', 'RIGHT WINGER', 'CENTER BACK', 'STRIKER', 'CENTRAL MIDFIELDER']",ATTACKING MIDFIELDER,['26'],189,3,1.428571429,8,3.80952381,2.139037433,0,0,5,2.380952381,55.55555556,1,0.476190476,10,1,0.476190476,100,2,0.952380952,50,58,27.61904762,82.85714286,0,0,0,4,1.904761905,80,0,0,0,10,4.761904762,58.82352941,1,0.476190476,40,19.04761905,4,1.904761905,57,27.14285714,33,15.71428571,2,0.952380952,7.692307692,0,0,2,0.952380952,1,0.476190476,100,0,0,0,1,0.476190476,0.952380952,50,0,0,0,0,32,5.39,11.00166667,8.31,2,8.29,3.833333333,7.24,0,0,0,0,0,0,1,4.285714286,100,0,0
10820,Aaryan  Amla,Students Union FC,"['CENTRAL MIDFIELDER', 'ATTACKING MIDFIELDER', 'LEFT WINGER', 'RIGHT FORWARD', 'STRIKER']",ATTACKING MIDFIELDER,['10'],708,15,1.906779661,22,2.796610169,3.963963964,1,0.127118644,7,0.889830508,41.17647059,1,0.127118644,5.882352941,3,0.381355932,42.85714286,0,0,0,194,24.66101695,87.38738739,6,0.762711864,33.33333333,27,3.43220339,87.09677419,7,0.889830508,36.84210526,79,10.04237288,66.38655462,29,3.686440678,380,48.30508475,5,0.63559322,240,30.50847458,166,21.10169492,11,1.398305085,10.67961165,1,0.127118644,9,1.144067797,1,0.127118644,100,1,0.127118644,33.33333333,0,0,0.254237288,0,0,0,0,0,48,3.22,12.61416667,20,0.27,44.73,8.200833333,7.6,0,0,0,0,0,0,1,4.322033898,100,0,0
10792,Shamil Shamnas,Young Challengers FC,"['CENTRAL MIDFIELDER', 'CENTER FORWARD']",CENTRAL MIDFIELDER,['14'],45,1,2,2,4,1.960784314,1,2,1,2,100,0,0,0,0,0,0,0,0,0,9,18,81.81818182,0,0,0,2,4,66.66666667,0,0,0,4,8,80,1,2,5,10,0,0,8,16,3,6,0,0,0,0,0,0,0,1,2,100,0,0,0,0,0,2,0,1,2,0,0,10.85,3.36,7.105,10.85,0.48,2.29,5.665,6.11,0,0,0,0,0,0,0,4,100,0,0
10786,Nehal Mb,Bangalore United FC,"['LEFT WINGER', 'CENTER FORWARD', 'CENTRAL MIDFIELDER', 'RIGHT SIDE BACK', 'RIGHT WINGER', 'STRIKER']",LEFT WINGER,['31'],68,1,1.323529412,3,3.970588235,0.842696629,1,1.323529412,2,2.647058824,40,0,0,0,0,0,0,1,1.323529412,100,16,21.17647059,88.88888889,0,0,0,0,0,0,0,0,0,5,6.617647059,83.33333333,1,1.323529412,20,26.47058824,1,1.323529412,16,21.17647059,11,14.55882353,1,1.323529412,1.639344262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.18,3.08,7.072857143,6.67,0,1.56,2.775714286,2.12,0,0,0,0,0,0,0,0,0,0,0
10723,N Sivasubramaniam,Bangalore Independents FC,"['STRIKER', 'CENTER BACK']",STRIKER,['16'],13,1,6.923076923,1,6.923076923,0.680272109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.84615385,100,0,0,0,0,0,0,0,0,0,2,13.84615385,100,0,0,0,0,1,6.923076923,5,34.61538462,2,13.84615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,0,6.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10825,Sabir Khan,ASC & Center FC,"['LEFT SIDE BACK', 'CENTER BACK', 'CENTRAL MIDFIELDER', 'DEFENSIVE MIDFIELDER', 'RIGHT SIDE BACK']",CENTER BACK,['3'],1371,59,3.873085339,85,5.579868709,10.74589128,30,1.969365427,25,1.641137856,69.44444444,1,0.065645514,5.882352941,3,0.196936543,75,12,0.787746171,70.58823529,369,24.22319475,91.33663366,0,0,0,107,7.024070022,61.49425287,7,0.4595186,63.63636364,227,14.90153173,69.41896024,83,5.448577681,165,10.83150985,3,0.196936543,147,9.649890591,74,4.857768053,8,0.525164114,4.819277108,1,0.065645514,2,0.131291028,0,0,0,1,0.065645514,50,0,0,0.065645514,0,0,0,0,0,16.98,4.44,9.708125,11.83,1.78,61.01,4.550625,3.48,0,0,66.66666667,0,0,0,58,1.444201313,100,0,0
10826,Laisharam Prem Kumar,ASC & Center FC,"['RIGHT WINGER', 'LEFT WINGER', 'RIGHT FORWARD', 'STRIKER', 'RIGHT WING BACK']",RIGHT WINGER,['7'],899,18,1.802002225,28,2.803114572,3.539823009,2,0.200222469,10,1.001112347,55.55555556,0,0,0,4,0.400444939,23.52941176,1,0.100111235,14.28571429,153,15.31701891,74.63414634,1,0.100111235,33.33333333,21,2.102335929,61.76470588,8,0.800889878,25.80645161,56,5.606229143,49.55752212,19,1.902113459,265,26.5294772,48,4.805339266,419,41.94660734,253,25.32814238,13,1.301446051,7.831325301,4,0.400444939,19,1.902113459,0,0,0,6,0.600667408,35.29411765,1,0.100111235,0.700778643,100,0,0,0,0,41.67,4.06,8.52375,38.33,1.14,31.56,5.7675,5.02,0,0,0,0,0,0,4,5.205784205,100,1,0.100111235
10827,Sanju Mangar,ASC & Center FC,"['RIGHT MIDFIELDER', 'LEFT WINGER']",RIGHT MIDFIELDER,['35'],37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14.59459459,75,0,0,0,0,0,0,1,2.432432432,100,0,0,0,0,0,10,24.32432432,1,2.432432432,13,31.62162162,8,19.45945946,1,2.432432432,3.703703704,0,0,2,4.864864865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.18,4,7.09,9.64,2.73,1.77,6.185,5.41,0,0,0,0,0,0,0,2.432432432,100,0,0
10859,Chandra Tamang,FC Agniputhra,"['CENTRAL MIDFIELDER', 'CENTER FORWARD', 'LEFT SIDE BACK', 'RIGHT WINGER', 'LEFT WINGER', 'RIGHT MIDFIELDER']",RIGHT WINGER,['25'],572,18,2.832167832,28,4.405594406,5.833333333,7,1.101398601,10,1.573426573,52.63157895,0,0,0,2,0.314685315,50,4,0.629370629,25,195,30.68181818,84.7826087,1,0.157342657,33.33333333,11,1.730769231,57.89473684,4,0.629370629,22.22222222,77,12.11538462,66.37931034,20,3.146853147,160,25.17482517,29,4.562937063,182,28.63636364,123,19.35314685,6,0.944055944,6.315789474,2,0.314685315,3,0.472027972,2,0.314685315,100,1,0.157342657,14.28571429,1,0.157342657,0.629370629,100,1,0.157342657,0,0,15.44,5.66,8.785555556,11.62,2.06,31.2,5.171111111,3.89,0,0,0,0,0,0,17,1.888111888,100,0,0
10860,Sanjay Rai,FC Agniputhra,['ATTACKING MIDFIELDER'],ATTACKING MIDFIELDER,['21'],60,0,0,1,1.5,2.941176471,0,0,1,1.5,100,0,0,0,0,0,0,1,1.5,20,10,15,71.42857143,0,0,0,1,1.5,100,0,0,0,1,1.5,33.33333333,1,1.5,10,15,0,0,11,16.5,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3.33,3.33,2,3.33,3.33,0,0,0,0,0,0,0,0,0,0,0
10861,Kishudharan M,FC Agniputhra,"['CENTER FORWARD', 'LEFT SIDE BACK', 'ATTACKING MIDFIELDER', 'STRIKER', 'LEFT MIDFIELDER', 'CENTRAL MIDFIELDER', 'RIGHT WINGER']",CENTER FORWARD,['12'],485,10,1.855670103,16,2.969072165,2.797202797,1,0.18556701,6,1.113402062,31.57894737,1,0.18556701,8.333333333,0,0,0,2,0.371134021,18.18181818,93,17.25773196,84.54545455,1,0.18556701,100,7,1.298969072,63.63636364,0,0,0,29,5.381443299,78.37837838,5,0.927835052,80,14.84536082,7,1.298969072,133,24.68041237,64,11.87628866,4,0.742268041,3.773584906,2,0.371134021,2,0.371134021,0,0,0,0,0,0,1,0.18556701,0.18556701,50,0,0,0,0,24.5,3.51,7.116,24.5,1.17,9.91,4.46,1.8,0,0,0,0,0,0,3,1.484536082,100,0,0
